"tmean","tnobs","n_reps","alpha","sizeclass","research_strategy","test_strategy","is_hacked","sigmean","mean_nobs","mean_eff","mean_eff_diff","mean_pvalue","size",".groups"
0.6,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0068,10,0.6134887834,0.0134887833999999,0.2919452452,"Small","drop"
1,"25",3,0.05,"S","DefaultResearchStrategy","TTest","1",0.999800039992002,25.1863627274545,1.04296951209758,0.0429695120975804,0.00499763427314537,"Large","drop"
0.6,"20",1,0.005,"L","DefaultResearchStrategy","TTest","0",0.1548,20,0.6157236034,0.0157236033999999,0.1648868304,"Small","drop"
0.6,"10",3,0.05,"M","DefaultResearchStrategy","TTest","0",0.5602,10,1.013872927,0.413872927,0.0842313354,"Small","drop"
0.75,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.306,18.3546,1.0867945538,0.3367945538,0.0256767894,"Small","drop"
0.25,"10",4,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0998,17.5346,0.9487349488,0.6987349488,0.0324982884,"Small","drop"
0.25,"5",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.1154,5,0.6948761732,0.4448761732,0.3931935274,"Small","drop"
0.25,"100",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0394,100,0.2499385074,-6.14925999999905e-05,0.191029802,"Large","drop"
0.6,"50",5,5e-04,"M","DefaultResearchStrategy","TTest","0",0.2958,50,0.6069828796,0.00698287959999988,0.0355978106,"Large","drop"
0.1,"10",1,0.05,"M","DefaultResearchStrategy","TTest","1",0.1974,16.035,0.4304637164,0.3304637164,0.3381964718,"Small","drop"
0.6,"20",1,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0356,20,0.5993313264,-0.000668673600000114,0.1736411054,"Small","drop"
0.65,"5",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.1118,5,1.6432883818,0.9932883818,0.0740332262,"Small","drop"
0.95,"25",4,0.05,"S","DefaultResearchStrategy","TTest","0",0.91,25,0.965067363,0.0150673629999999,0.0185298728,"Large","drop"
0.35,"5",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.4598,12.951,1.297201793,0.947201793,0.0171331384,"Small","drop"
0.6,"50",1,0.005,"M","DefaultResearchStrategy","TTest","1",0.9058,52.2718,0.687527228,0.0875272279999999,0.004116208,"Large","drop"
1,"20",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.9994,20,1.0969327816,0.0969327816000001,0.0071071346,"Small","drop"
0.4,"5",3,0.05,"S","DefaultResearchStrategy","TTest","0",0.2246,5,1.0587379776,0.6587379776,0.239225727,"Small","drop"
0,"100",3,0.05,"L","DefaultResearchStrategy","TTest","1",0.103579284143171,104.370525894821,0.0978413777244551,0.0978413777244551,0.432697867826435,"Large","drop"
0.55,"5",5,0.05,"S","DefaultResearchStrategy","TTest","1",0.9906,11.6194,1.3015607244,0.7515607244,0.0212640378,"Small","drop"
0.95,"50",3,0.05,"M","DefaultResearchStrategy","TTest","1",1,50.00199960008,0.961119108778244,0.0111191087782443,0.000654814237152569,"Large","drop"
0.25,"100",1,0.005,"L","DefaultResearchStrategy","TTest","0",0.1474,100,0.2516309102,0.0016309102,0.1912098708,"Large","drop"
0.15,"20",1,0.05,"L","DefaultResearchStrategy","TTest","1",0.2786,25.866,0.3891302444,0.2391302444,0.273366314,"Small","drop"
0.75,"10",1,0.05,"M","DefaultResearchStrategy","TTest","1",0.8822,14.58,1.0376030208,0.2876030208,0.0339541206,"Small","drop"
0.95,"20",3,0.05,"L","DefaultResearchStrategy","TTest","0",0.9958,20,1.0685765484,0.1185765484,0.0081884516,"Small","drop"
0.9,"100",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.9976,100,0.9032218832,0.00322188319999994,6.5624e-06,"Large","drop"
0.05,"5",3,0.05,"S","DefaultResearchStrategy","TTest","1",0.3854,11.069,0.904604139,0.854604139,0.1439379414,"Small","drop"
0.8,"5",3,0.05,"S","DefaultResearchStrategy","TTest","1",0.9962,11.1828,1.4016157722,0.6016157722,0.0180203888,"Small","drop"
0.6,"50",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.5388,50,0.6012459754,0.00124597539999993,0.0364691906,"Large","drop"
0.9,"100",3,0.05,"L","DefaultResearchStrategy","TTest","0",1,100,0.90737501279744,0.00737501279744046,9.95540891821636e-06,"Large","drop"
0.65,"100",1,0.005,"L","DefaultResearchStrategy","TTest","1",0.998,100.0632,0.6589236322,0.00892363220000003,0.0002877508,"Large","drop"
0.1,"100",1,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0018,100,0.0998024098,-0.0001975902,0.4223298426,"Large","drop"
0.4,"10",1,0.005,"M","DefaultResearchStrategy","TTest","0",0.0194,10,0.4128392624,0.0128392624,0.3974426054,"Small","drop"
0.3,"25",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.0387922415516897,25,0.304712120175965,0.00471212017596478,0.347041047790442,"Large","drop"
0.15,"25",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0174,31.4214,0.3625384308,0.2125384308,0.271535626,"Large","drop"
0.55,"25",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.3192,32.2302,0.7754468968,0.2254468968,0.0283901376,"Large","drop"
0.25,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0234,17.0094,0.5788433574,0.3288433574,0.225776838,"Small","drop"
0.55,"100",5,0.005,"L","DefaultResearchStrategy","TTest","1",0.9842,100.4484,0.5743188542,0.0243188541999999,0.0008844924,"Large","drop"
0.7,"5",4,0.005,"S","DefaultResearchStrategy","TTest","1",0.859,13.604,1.4694408348,0.7694408348,0.0036696772,"Small","drop"
0.85,"10",2,0.05,"M","DefaultResearchStrategy","TTest","0",0.6792,10,1.1247952154,0.2747952154,0.0649487684,"Small","drop"
0.55,"100",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.9682,100,0.5518362518,0.00183625179999991,0.0065924578,"Large","drop"
0.85,"10",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.3544,10,1.3080232054,0.4580232054,0.0313708326,"Small","drop"
0.75,"10",4,0.05,"M","DefaultResearchStrategy","TTest","0",0.8236,10,1.2058480688,0.4558480688,0.0342550212,"Small","drop"
0.1,"20",5,0.005,"L","DefaultResearchStrategy","TTest","1",0.2278,26.7528,0.65452287,0.55452287,0.052912568,"Small","drop"
0,"5",3,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0122,10.9322,0.860383169,0.860383169,0.1692698764,"Small","drop"
0.95,"20",4,0.005,"L","DefaultResearchStrategy","TTest","0",0.9458,20,1.2166622688,0.2666622688,0.001722865,"Small","drop"
0.1,"100",5,0.005,"L","DefaultResearchStrategy","TTest","1",0.0994,104.681,0.2067397416,0.1067397416,0.2529950848,"Large","drop"
0.1,"5",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.0178,5,0.9617139834,0.8617139834,0.2655655596,"Small","drop"
0.7,"100",5,5e-04,"L","DefaultResearchStrategy","TTest","1",0.996,100.1768,0.715836979,0.0158369789999999,4.1264e-05,"Large","drop"
0.9,"5",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.4236,5,1.4153942228,0.5153942228,0.13846946,"Small","drop"
0.45,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","1",0.4018,56.0226,0.6067313456,0.1567313456,0.0206106158,"Large","drop"
0.85,"50",3,5e-04,"M","DefaultResearchStrategy","TTest","1",0.978204359128174,51.1403719256149,0.904627097980404,0.0546270979804039,0.000151743651269746,"Large","drop"
0.35,"50",3,0.005,"M","DefaultResearchStrategy","TTest","1",0.437712457508498,55.4119176164767,0.490915619876025,0.140915619876025,0.0558471035792841,"Large","drop"
0.05,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.0398,55.5804,0.1966468824,0.1466468824,0.3654572916,"Large","drop"
0.85,"25",3,5e-04,"S","DefaultResearchStrategy","TTest","1",0.785642871425715,30.3927214557089,1.04652298540292,0.196522985402919,0.00192569146170766,"Large","drop"
0.75,"5",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.0894,5,1.4836100872,0.7336100872,0.1106486066,"Small","drop"
0.5,"5",4,0.05,"S","DefaultResearchStrategy","TTest","0",0.3542,5,1.317995778,0.817995778,0.1430022276,"Small","drop"
0.95,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0304,5,1.874882355,0.924882355,0.0484452682,"Small","drop"
0.55,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.149,13.4924,1.2162954054,0.6662954054,0.0290490604,"Small","drop"
0.05,"25",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.029,31.0416,0.2507163854,0.2007163854,0.3821124532,"Large","drop"
1,"50",4,0.05,"M","DefaultResearchStrategy","TTest","0",0.9986,50,1.0062857998,0.0062857998000001,0.0005035316,"Large","drop"
0.3,"20",3,0.005,"L","DefaultResearchStrategy","TTest","0",0.0856,20,0.5855349118,0.2855349118,0.1470933424,"Small","drop"
0.25,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","1",0.099,56.2362,0.413914044,0.163914044,0.115308906,"Large","drop"
0.55,"10",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.1258,10,0.9858551666,0.4358551666,0.1003595716,"Small","drop"
0.5,"50",1,5e-04,"M","DefaultResearchStrategy","TTest","0",0.1536,50,0.5053156882,0.00531568819999995,0.0772042782,"Large","drop"
0.5,"10",4,5e-04,"M","DefaultResearchStrategy","TTest","1",0.3632,18.2626,1.1975997928,0.6975997928,0.0055674938,"Small","drop"
0.85,"10",5,5e-04,"M","DefaultResearchStrategy","TTest","0",0.1492,10,1.491681484,0.641681484,0.013084158,"Small","drop"
0.9,"100",2,0.005,"L","DefaultResearchStrategy","TTest","0",1,100,0.9081278382,0.00812783819999996,4.1474e-06,"Large","drop"
0.25,"100",4,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0418,100,0.2504352664,0.000435266400000023,0.1877210654,"Large","drop"
0.6,"10",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.9264,17.2442,1.2355436314,0.6355436314,0.0027827894,"Small","drop"
0.3,"20",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.5508,20,0.672486526,0.372486526,0.0800994684,"Small","drop"
0.35,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.467906418716257,104.234953009398,0.455428544891022,0.105428544891022,0.0153092557488502,"Large","drop"
0.55,"25",4,0.005,"S","DefaultResearchStrategy","TTest","1",0.5926,31.0468,0.7506577438,0.2006577438,0.0266800784,"Large","drop"
0.1,"50",1,0.005,"M","DefaultResearchStrategy","TTest","1",0.0672,55.7562,0.2498620318,0.1498620318,0.2978783426,"Large","drop"
0.4,"50",2,5e-04,"M","DefaultResearchStrategy","TTest","1",0.3036,56.1156,0.5610761116,0.1610761116,0.0324772476,"Large","drop"
0.1,"50",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.0706,55.7568,0.2539266018,0.1539266018,0.290971534,"Large","drop"
0,"50",2,0.05,"M","DefaultResearchStrategy","TTest","1",0.102,55.2634,0.1384708118,0.1384708118,0.4314505494,"Large","drop"
0.9,"25",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.9582,27.1866,1.026937675,0.126937675,0.0021534574,"Large","drop"
0.25,"5",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.017,5,0.8942312856,0.6442312856,0.30441759,"Small","drop"
0.4,"25",1,5e-04,"S","DefaultResearchStrategy","TTest","1",0.1366,32.2792,0.6256566262,0.2256566262,0.0763500232,"Large","drop"
0.2,"20",4,0.05,"L","DefaultResearchStrategy","TTest","1",0.7982,25.3964,0.6497278914,0.4497278914,0.0437481258,"Small","drop"
0.5,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0344,25,0.510611347,0.010611347,0.188509655,"Large","drop"
0.65,"5",2,0.05,"S","DefaultResearchStrategy","TTest","1",0.9124,11.6484,1.2707077018,0.6207077018,0.0275919288,"Small","drop"
0.45,"25",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.0965806838632274,25,0.454561273345331,0.00456127334533091,0.229893947210558,"Large","drop"
0.9,"10",5,5e-04,"M","DefaultResearchStrategy","TTest","0",0.1774,10,1.544365433,0.644365433,0.0100535516,"Small","drop"
0.45,"25",4,0.05,"S","DefaultResearchStrategy","TTest","0",0.3456,25,0.4613513576,0.0113513576,0.226467989,"Large","drop"
0.25,"10",2,0.05,"M","DefaultResearchStrategy","TTest","0",0.1384,10,0.512449682,0.262449682,0.3526270918,"Small","drop"
0.65,"25",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.48,31.9972,0.871918242,0.221918242,0.0114849218,"Large","drop"
0.05,"10",3,0.05,"M","DefaultResearchStrategy","TTest","1",0.3872,16.0824,0.662684405,0.612684405,0.1431852914,"Small","drop"
0.65,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.2284,13.7706,1.3091034002,0.6591034002,0.015775047,"Small","drop"
0.55,"20",2,5e-04,"L","DefaultResearchStrategy","TTest","1",0.4582,27.5472,0.9548036014,0.4048036014,0.0065236972,"Small","drop"
0.35,"50",2,5e-04,"M","DefaultResearchStrategy","TTest","0",0.036,50,0.350999879,0.000999878999999981,0.1957784216,"Large","drop"
0.9,"100",3,0.005,"L","DefaultResearchStrategy","TTest","0",0.999600079984003,100,0.903342405918816,0.00334240591881618,1.01489702059588e-05,"Large","drop"
0.4,"5",3,0.005,"S","DefaultResearchStrategy","TTest","1",0.3696,13.0432,1.1983362876,0.7983362876,0.029467891,"Small","drop"
0.8,"50",3,0.005,"M","DefaultResearchStrategy","TTest","1",0.992601479704059,50.4455108978204,0.833205047790442,0.0332050477904419,0.000723894021195761,"Large","drop"
0.6,"25",2,0.05,"S","DefaultResearchStrategy","TTest","1",0.9154,27.4846,0.7309457702,0.1309457702,0.0272133714,"Large","drop"
0.7,"50",4,0.005,"M","DefaultResearchStrategy","TTest","0",0.7322,50,0.7055705104,0.0055705103999999,0.0142500304,"Large","drop"
0.3,"50",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.334,55.6422,0.4480744542,0.1480744542,0.0813435912,"Large","drop"
0.05,"50",1,5e-04,"M","DefaultResearchStrategy","TTest","0",4e-04,50,0.0483145032,-0.00168549680000001,0.4879267726,"Large","drop"
0.25,"50",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.0584,50,0.2500065692,6.56919999997285e-06,0.3104105014,"Large","drop"
0.1,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.0696,55.8022,0.2545996318,0.1545996318,0.2901450042,"Large","drop"
0.85,"5",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.855,11.2214,1.342126597,0.492126597,0.0369267976,"Small","drop"
0.2,"50",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.0273945210957808,50,0.199014574285143,-0.000985425714857047,0.367166042991402,"Large","drop"
0.6,"100",1,5e-04,"L","DefaultResearchStrategy","TTest","1",0.9638,100.8578,0.6372418034,0.0372418033999999,0.0002097598,"Large","drop"
0.95,"5",4,0.005,"S","DefaultResearchStrategy","TTest","1",0.9798,13.4444,1.6169328634,0.6669328634,0.0018142642,"Small","drop"
0.1,"25",2,0.005,"S","DefaultResearchStrategy","TTest","0",0.0062,25,0.102239436,0.002239436,0.4826531718,"Large","drop"
0.05,"25",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0058,31.0164,0.2529105552,0.2029105552,0.3765692306,"Large","drop"
0.1,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0238,16.6336,0.7281089486,0.6281089486,0.1121905732,"Small","drop"
0.85,"100",4,0.005,"L","DefaultResearchStrategy","TTest","1",1,100,0.8540765788,0.0040765787999999,1.50108e-05,"Large","drop"
0.8,"50",1,0.05,"M","DefaultResearchStrategy","TTest","1",1,50.0356,0.8131913496,0.0131913495999999,0.0023290844,"Large","drop"
1,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.5886,18.3276,1.3268645054,0.3268645054,0.0056700392,"Small","drop"
0.4,"25",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.3398,31.6788,0.6074971212,0.2074971212,0.0795207062,"Large","drop"
0.75,"10",2,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0438,10,1.0602554132,0.3102554132,0.089738341,"Small","drop"
0.1,"5",1,0.005,"S","DefaultResearchStrategy","TTest","0",0.004,5,0.1177845478,0.0177845478,0.4966451968,"Small","drop"
0.95,"10",5,0.05,"M","DefaultResearchStrategy","TTest","1",1,12.7988,1.2224934538,0.2724934538,0.0150186746,"Small","drop"
0.7,"100",2,0.05,"L","DefaultResearchStrategy","TTest","0",0.9988,100,0.699479522,-0.000520478000000102,0.0004666836,"Large","drop"
0.15,"20",2,0.005,"L","DefaultResearchStrategy","TTest","0",0.0178,20,0.3335097424,0.1835097424,0.371354641,"Small","drop"
0.9,"10",5,0.005,"M","DefaultResearchStrategy","TTest","0",0.5842,10,1.5183216454,0.6183216454,0.0104426844,"Small","drop"
0.85,"25",2,0.005,"S","DefaultResearchStrategy","TTest","0",0.5256,25,0.8609327936,0.0109327935999999,0.0365387536,"Large","drop"
0.2,"50",5,5e-04,"M","DefaultResearchStrategy","TTest","0",0.005,50,0.198481357,-0.00151864300000001,0.3713819694,"Large","drop"
0.7,"20",3,0.005,"L","DefaultResearchStrategy","TTest","1",0.982,24.909,1.0114910202,0.3114910202,0.0019250268,"Small","drop"
0.45,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.764847030593881,102.875624875025,0.53620825794841,0.0862082579484103,0.00276323695260948,"Large","drop"
0.65,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0108,5,1.5136293136,0.8636293136,0.0997454024,"Small","drop"
0.5,"25",1,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0318,25,0.511455555,0.011455555,0.1873700602,"Large","drop"
0,"25",1,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0028,30.707,0.2014495384,0.2014495384,0.4234909218,"Large","drop"
0.45,"5",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.6186,13.3028,1.3621521318,0.9121521318,0.009416168,"Small","drop"
0.9,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","0",0.5694,20,1.2510489692,0.3510489692,0.0019986744,"Small","drop"
0.85,"20",2,0.005,"L","DefaultResearchStrategy","TTest","1",0.9884,23.5678,1.0775760074,0.2275760074,0.0016474916,"Small","drop"
0.05,"20",3,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0022,20,0.3199002734,0.2699002734,0.38950289,"Small","drop"
0.2,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0058,50,0.2057840194,0.00578401939999998,0.3588165806,"Large","drop"
0.4,"10",2,0.05,"M","DefaultResearchStrategy","TTest","1",0.7714,15.9944,0.8746250826,0.4746250826,0.0504780928,"Small","drop"
0.8,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","1",0.9786,26.2946,1.183614956,0.383614956,0.0001965862,"Small","drop"
0.7,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0156,5,1.5885630906,0.8885630906,0.0847214872,"Small","drop"
0.7,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.5642,31.627,0.9187616896,0.2187616896,0.00768866,"Large","drop"
0.5,"25",1,5e-04,"S","DefaultResearchStrategy","TTest","1",0.2418,32.3456,0.7260759208,0.2260759208,0.038931044,"Large","drop"
0.85,"5",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.9802,13.4116,1.5957048118,0.7457048118,0.0019322216,"Small","drop"
0.5,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.853629274145171,102.149970005999,0.56783875144971,0.0678387514497101,0.0012297950409918,"Large","drop"
0.3,"100",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.5532,100,0.2968821186,-0.00311788140000002,0.130532909,"Large","drop"
0.3,"25",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.5166,30.353,0.4904542636,0.1904542636,0.143674451,"Large","drop"
1,"5",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.1566,5,1.7698101456,0.7698101456,0.06367425,"Small","drop"
0.85,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","1",0.9898,26.053,1.2028235914,0.3528235914,0.0001776642,"Small","drop"
0.9,"50",4,0.05,"M","DefaultResearchStrategy","TTest","0",0.9922,50,0.909139941,0.00913994099999993,0.0020029834,"Large","drop"
0.45,"25",4,0.005,"S","DefaultResearchStrategy","TTest","0",0.1064,25,0.4656297706,0.0156297706,0.2236182352,"Large","drop"
1,"50",5,0.05,"M","DefaultResearchStrategy","TTest","0",0.998,50,1.0052412044,0.00524120440000009,0.000640398,"Large","drop"
1,"5",2,0.005,"S","DefaultResearchStrategy","TTest","1",0.9072,13.3492,1.6166667152,0.6166667152,0.0028442428,"Small","drop"
0.55,"10",3,0.005,"M","DefaultResearchStrategy","TTest","1",0.713,17.5614,1.1328681484,0.5828681484,0.0080262198,"Small","drop"
0,"10",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.401,15.8906,0.6809880284,0.6809880284,0.1298905872,"Small","drop"
0.7,"20",3,0.05,"L","DefaultResearchStrategy","TTest","1",1,22.124,0.8676880998,0.1676880998,0.0148843338,"Small","drop"
0.7,"10",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.9994,14.4736,1.0764854668,0.3764854668,0.0185436118,"Small","drop"
0.75,"5",1,0.005,"S","DefaultResearchStrategy","TTest","0",0.034,5,0.8378878504,0.0878878504,0.3331588438,"Small","drop"
0.15,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0204,31.3596,0.3664382538,0.2164382538,0.2727042278,"Large","drop"
0.6,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.4098,32.1078,0.8331718258,0.2331718258,0.016799958,"Large","drop"
0.95,"10",1,0.005,"M","DefaultResearchStrategy","TTest","1",0.791,16.7346,1.2654404488,0.3154404488,0.0079616768,"Small","drop"
0.55,"10",5,0.05,"M","DefaultResearchStrategy","TTest","1",0.9976,15.0942,1.0180976818,0.4680976818,0.02058257,"Small","drop"
1,"100",1,0.05,"L","DefaultResearchStrategy","TTest","1",1,100,1.0046644324,0.00466443240000003,5.956e-07,"Large","drop"
0.95,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.3686,25,0.9632873368,0.0132873367999999,0.0190442634,"Large","drop"
0.15,"100",1,5e-04,"L","DefaultResearchStrategy","TTest","1",0.064,104.8352,0.2612117506,0.1112117506,0.1655296922,"Large","drop"
