mean_slope,min_slope,max_slope,var_slope,mean_se,min_se,max_se,var_se,mean_tstat,min_tstat,max_tstat,var_tstat,mean_pval,min_pval,max_pval,var_pval,mean_sig,min_sig,max_sig,var_sig,mean_df,min_df,max_df,var_df,simulation_parameters_save_rejected,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_hacking_strategies_0_0_0_target,journal_parameters_max_pubs,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_data_strategy_measurements_sigma_1_2,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,simulation_parameters_save_all_pubs,experiment_parameters_n_conditions,researcher_parameters_hacking_strategies_0_0_0_n_attempts,researcher_parameters_hacking_strategies_0_1_0_stopping_condition_0,simulation_parameters_progress,researcher_parameters_hacking_strategies_0_1_1_0_1,researcher_parameters_research_strategy_initial_selection_policies_0_0,simulation_parameters_n_sims,simulation_parameters_update_config,researcher_parameters_research_strategy_initial_selection_policies_1_0,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,experiment_parameters_n_dep_vars,journal_parameters_review_strategy_side,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_hacking_strategies_0_1_1_0_2,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,researcher_parameters_hacking_strategies_0_0_1_0_0,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_meta_analysis_metrics_0_name,researcher_parameters_hacking_strategies_0_0_2_0,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_data_strategy_measurements_means_0,experiment_parameters_data_strategy_measurements_means_1,experiment_parameters_data_strategy_measurements_sigma_0_0,researcher_parameters_research_strategy_initial_selection_policies_1_1,experiment_parameters_data_strategy_measurements_means_3,researcher_parameters_research_strategy_initial_selection_policies_0_2,experiment_parameters_n_reps,researcher_parameters_hacking_strategies_0_1_0_min_observations,researcher_parameters_hacking_strategies_0_0_0_name,experiment_parameters_n_obs,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_review_strategy_name,researcher_parameters_hacking_strategies_0_1_0_num,researcher_parameters_hacking_strategies_0_0_0_ratio,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_1,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_hacking_strategies_0_1_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2,researcher_parameters_hacking_strategies_0_1_1_0_0,researcher_parameters_hacking_strategies_0_0_2_1,experiment_parameters_data_strategy_measurements_sigma_3_3,researcher_parameters_hacking_strategies_0_1_0_multipliers_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,researcher_parameters_hacking_strategies_0_1_0_multipliers_1,researcher_parameters_hacking_strategies_0_1_0_multipliers_3,experiment_parameters_data_strategy_measurements_sigma_0_2,researcher_parameters_probability_of_being_a_hacker,researcher_parameters_hacking_strategies_0_1_0_order,experiment_parameters_data_strategy_measurements_sigma_3_0,journal_parameters_meta_analysis_metrics_1_name,experiment_parameters_data_strategy_measurements_sigma_1_3,researcher_parameters_hacking_strategies_0_0_1_0_2,researcher_parameters_hacking_strategies_0_0_0_stopping_condition_0,simulation_parameters_save_meta,experiment_parameters_effect_strategy_name,simulation_parameters_master_seed,researcher_parameters_hacking_strategies_0_1_0_multipliers_4,experiment_parameters_data_strategy_measurements_sigma_3_2,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_test_strategy_alpha,researcher_parameters_research_strategy_initial_selection_policies_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_0_target,researcher_parameters_hacking_strategies_0_1_0_multipliers_2,simulation_parameters_output_prefix,journal_parameters_meta_analysis_metrics_1_alpha,experiment_parameters_test_strategy_alternative,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_initial_selection_policies_1_2,journal_parameters_review_strategy_alpha,simulation_parameters_save_overall_summaries,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_test_strategy_var_equal,researcher_parameters_hacking_strategies_0_0_1_0_1,experiment_parameters_data_strategy_name,researcher_parameters_hacking_strategies_0_1_0_n_attempts,experiment_parameters_data_strategy_measurements_sigma_3_1,simulation_parameters_save_pubs_per_sim_summaries,experiment_parameters_test_strategy_name,researcher_parameters_hacking_strategies_0_1_0_name,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_hacking_strategies_0_1_2_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_1
-1.2146,-11.673769,1.479319,1.995236,0.63999,0.159718,4.357648,0.111863,-1.8049540000000002,-14.4783,5.4114379999999995,3.247955,0.24780100000000002,0.0,0.998928,0.080265,0.458,0.0,1.0,0.248484,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,1.0,effect > 0,5,1,OptionalStopping,5,off,1.0,0.5,SignificantSelection,5,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628086726918835,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.005,sig,effect > 0,Both,3,028360f2-be44-46cb-b28f-96250d176879,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.317445,-1.606961,1.014434,0.162169,0.37783,0.139195,0.870711,0.007866,-0.8745069999999999,-4.8457870000000005,2.632219,1.2950139999999999,0.40442100000000003,7.7e-05,0.998991,0.096153,0.227,0.0,1.0,0.175647,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.8,effect > 0,1,1,OptionalStopping,50,off,0.8,0.5,SignificantSelection,50,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085107032684,2,0.5,max(pvalue),,mvnorm_distribution,0.005,sig,,Both,3,02a8574a-e7a5-402c-940f-87fa5f55deb1,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.511727,-3.722984,0.65782,0.23608,0.356786,0.122019,0.815992,0.009612,-1.451559,-9.068342,3.171173,1.9344709999999998,0.287341,0.0,0.999602,0.086377,0.389,0.0,1.0,0.23791700000000002,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.25,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.1,effect > 0,5,1,OptionalStopping,10,off,0.1,0.5,SignificantSelection,10,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628084715042204,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.0005,sig,effect > 0,Both,3,02edbc9b-d346-4732-9847-64f6d78c1c03,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.388,-2.803082,0.653539,0.197552,0.322947,0.11383299999999999,0.898151,0.010676,-1.1681219999999999,-8.558461999999999,2.779729,1.6626459999999998,0.33986900000000003,0.0,0.999985,0.088254,0.299,0.0,1.0,0.20980900000000002,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.95,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,1.0,effect > 0,5,1,OptionalStopping,10,off,1.0,0.5,SignificantSelection,10,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085888336602,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.0005,sig,effect > 0,Both,3,0384e811-7849-4c9d-a034-fdcd7cfc56ce,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
0.208227,-0.969924,0.997115,0.061564999999999995,0.230587,0.083484,0.48141000000000006,0.003639,0.995253,-3.160641,5.261813,1.309527,0.37153400000000003,2.8000000000000003e-05,0.999705,0.091339,0.255,0.0,1.0,0.190165,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.25,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.2,effect > 0,1,1,OptionalStopping,100,off,0.2,0.5,SignificantSelection,100,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628086073021198,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,03878e04-13c3-4740-b36a-fd74e84a0d70,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.319822,-1.683293,1.001651,0.158887,0.388358,0.199721,0.83767,0.007364,-0.848582,-4.653541000000001,2.5221259999999996,1.105799,0.40221799999999996,0.000122,0.99926,0.08993999999999999,0.219,0.0,1.0,0.17121,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.25,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.7000000000000001,effect > 0,1,1,OptionalStopping,100,off,0.7000000000000001,0.5,SignificantSelection,100,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085527282013,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,03d31ea5-dde1-49b0-9c30-30a27eb72577,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.8027880000000001,-2.186371,0.852159,0.264524,0.501039,0.21673299999999998,1.115422,0.011454,-1.722909,-6.765986,1.4821010000000001,1.422922,0.220919,1e-06,0.9994149999999999,0.069106,0.487,0.0,1.0,0.250081,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.95,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.2,effect > 0,1,1,OptionalStopping,25,off,0.2,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085624513164,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,03e9786e-aa45-49f8-9262-b5ee3e4c9a32,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.116351,-1.38211,0.606019,0.07854900000000001,0.228704,0.088268,0.573333,0.00495,-0.450913,-5.512315,3.690804,1.510149,0.45014499999999996,1.4999999999999999e-05,0.9954770000000001,0.091284,0.17,0.0,1.0,0.141241,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.6000000000000001,effect > 0,5,1,OptionalStopping,20,off,0.6000000000000001,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088628940154,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.005,sig,effect > 0,Both,3,03f5dba3-1f20-4d72-839a-c6ec3c676550,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.0021550000000000002,-1.154304,0.966008,0.085914,0.268521,0.09338300000000001,0.513444,0.005135,0.049482,-4.307707,4.608916000000001,1.270567,0.48176,0.000136,0.9986510000000001,0.086725,0.124,0.0,1.0,0.108733,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.5,effect > 0,1,1,OptionalStopping,100,off,0.5,0.5,SignificantSelection,100,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628084717867532,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,042f3ab4-7d25-4b9d-b69b-4e286a3ef6de,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.37201799999999996,-4.395614,0.652941,0.23217,0.324979,0.10235,0.907314,0.011667,-1.1018,-9.326461,3.262669,2.007813,0.36431399999999997,0.0,0.998655,0.09471900000000001,0.28,0.0,1.0,0.201802,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.25,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,1.0,effect > 0,5,1,OptionalStopping,10,off,1.0,0.5,SignificantSelection,10,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085199119697,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.005,sig,effect > 0,Both,3,04bb5fb0-3ef4-45fe-aff5-38ac7be73f37,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.230037,-2.316611,0.959549,0.139003,0.31622100000000003,0.129249,0.678082,0.007352,-0.7011350000000001,-7.677049,2.958396,1.429491,0.427333,0.0,0.999951,0.093055,0.202,0.0,1.0,0.161357,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,1.0,effect > 0,1,1,OptionalStopping,25,off,1.0,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088028629390,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,04db472d-f0ed-43c7-b7fb-7217409c7507,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.735963,-5.456181,1.573634,0.5849489999999999,0.43522,0.125288,1.335944,0.024212,-1.7406279999999998,-13.690142999999999,3.306197,3.1459799999999998,0.234321,0.0,0.9994780000000001,0.079148,0.487,0.0,1.0,0.250081,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.5,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.0,effect > 0,5,1,OptionalStopping,5,off,0.0,0.5,SignificantSelection,5,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088225675931,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.05,sig,effect > 0,Both,3,04e9b3d1-14ce-4928-a871-066ec3aec5a7,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.314429,-1.8421290000000001,1.009478,0.168483,0.36680100000000004,0.169318,0.7933819999999999,0.007418000000000001,-0.863555,-5.4363779999999995,2.460976,1.304569,0.397595,1.8e-05,0.9987879999999999,0.093987,0.227,0.0,1.0,0.175647,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.95,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.8,effect > 0,1,1,OptionalStopping,25,off,0.8,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628086436117210,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,052378c6-c64d-4d03-80bd-f0ff706520e0,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.294379,-2.38275,0.755205,0.14163800000000001,0.278857,0.083087,0.740207,0.008472,-1.053169,-6.79731,3.6049300000000004,1.7994430000000001,0.379567,1e-06,0.9984790000000001,0.100757,0.288,0.0,1.0,0.205261,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.4,effect > 0,5,1,OptionalStopping,10,off,0.4,0.5,SignificantSelection,10,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628087844617452,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.005,sig,effect > 0,Both,3,05258548-4024-4375-a4f0-368c2af10569,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.081424,-1.306651,0.851841,0.086212,0.262312,0.09058,0.722264,0.006657,-0.294123,-4.902261,3.040881,1.237464,0.472666,6.7e-05,0.999024,0.087224,0.14,0.0,1.0,0.12052,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.7000000000000001,effect > 0,1,1,OptionalStopping,25,off,0.7000000000000001,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628087500056279,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,052debcc-b490-4950-9172-9c601f4e8951,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-2.210676,-23.657097,3.423952,4.122876,0.9341430000000001,0.19071400000000002,3.229854,0.146119,-2.4517279999999997,-15.461339,4.07824,3.269745,0.154919,0.0,0.992302,0.057103999999999995,0.654,0.0,1.0,0.22651,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.95,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,1.0,effect > 0,5,1,OptionalStopping,5,off,1.0,0.5,SignificantSelection,5,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085894635204,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.0005,sig,effect > 0,Both,3,0592c7df-f552-42d8-94d8-a08ac4af97d0,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.113449,-1.9073959999999999,1.243335,0.157056,0.32569000000000004,0.137694,0.736338,0.007571,-0.3112,-6.478286,4.504948000000001,1.634433,0.440862,2e-06,0.99898,0.092044,0.175,0.0,1.0,0.144519,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.6000000000000001,effect > 0,1,1,OptionalStopping,25,off,0.6000000000000001,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085221541016,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,061de264-c025-4315-8752-da926755bc4c,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.38904,-2.0103419999999996,0.972686,0.198248,0.369793,0.140018,0.806346,0.008749,-1.061765,-5.94115,3.6646449999999997,1.5284659999999999,0.352018,6e-06,0.9999629999999999,0.089337,0.292,0.0,1.0,0.206943,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.75,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.9,effect > 0,5,1,OptionalStopping,20,off,0.9,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628087809906379,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.05,sig,effect > 0,Both,3,061f749c-f766-4168-baa5-1d1fee6795fc,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-2.251171,-13.843804,2.042246,2.7643470000000003,0.820881,0.212504,2.692977,0.08332200000000001,-2.841197,-15.251275,3.003613,4.4230410000000004,0.141748,0.0,0.978115,0.058689,0.689,0.0,1.0,0.21449400000000002,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.30000000000000004,effect > 0,5,1,OptionalStopping,5,off,0.30000000000000004,0.5,SignificantSelection,5,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088301636289,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.0005,sig,effect > 0,Both,3,063fadd5-4028-4249-9742-da940aba0ba1,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
