mean_slope,min_slope,max_slope,var_slope,mean_se,min_se,max_se,var_se,mean_tstat,min_tstat,max_tstat,var_tstat,mean_pval,min_pval,max_pval,var_pval,mean_sig,min_sig,max_sig,var_sig,mean_df,min_df,max_df,var_df,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_0_2,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_means_2,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_data_strategy_measurements_sigma_1_1,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_data_strategy_measurements_sigma_3_0,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,experiment_parameters_n_dep_vars,journal_parameters_review_strategy_pub_bias_rate,simulation_parameters_progress,experiment_parameters_effect_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_2,simulation_parameters_save_all_pubs,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,simulation_parameters_update_config,simulation_parameters_save_pubs_per_sim_summaries,experiment_parameters_data_strategy_measurements_sigma_2_1,simulation_parameters_save_rejected,journal_parameters_meta_analysis_metrics_0_estimator,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,simulation_parameters_n_sims,simulation_parameters_output_prefix,experiment_parameters_data_strategy_measurements_sigma_0_0,experiment_parameters_test_strategy_name,experiment_parameters_data_strategy_measurements_means_0,experiment_parameters_data_strategy_measurements_means_1,journal_parameters_review_strategy_name,experiment_parameters_data_strategy_measurements_sigma_1_3,journal_parameters_review_strategy_alpha,journal_parameters_meta_analysis_metrics_0_name,experiment_parameters_n_conditions,experiment_parameters_data_strategy_name,researcher_parameters_research_strategy_name,simulation_parameters_save_meta,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_n_obs,experiment_parameters_data_strategy_measurements_means_3,researcher_parameters_probability_of_being_a_hacker,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_test_strategy_var_equal,experiment_parameters_test_strategy_alternative,journal_parameters_max_pubs,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_3_3,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_save_overall_summaries,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_sigma_1_2,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,experiment_parameters_test_strategy_alpha,simulation_parameters_master_seed,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_3_1,researcher_parameters_research_strategy_initial_selection_policies_0_0,experiment_parameters_n_reps
-0.23459699999999997,-2.30708,1.60035,0.290724,0.470342,0.201923,0.9019280000000001,0.013016999999999999,-0.5132140000000001,-4.954895,3.233006,1.4163,0.44037,5.9e-05,0.9999979999999999,0.089196,0.18,0.0,1.0,0.147748,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.30000000000000004,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.75,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f074eb17-807f-4c72-b3f6-a37b268542be,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.30000000000000004,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.0005,1628090579045432,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-1.515493,-13.807807,1.706711,2.225574,0.7083430000000001,0.229527,2.959041,0.081113,-2.1242419999999997,-10.526923,3.68246,3.5451839999999994,0.21674200000000002,0.0,0.9990209999999999,0.083749,0.567,0.0,1.0,0.245757,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,1.0,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.5,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f180b877-e75c-495e-808f-5cb957a7afe6,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,1.0,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628090786139494,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.786036,-10.170179,1.4731299999999998,0.942366,0.49921899999999997,0.12761199999999998,2.0130529999999998,0.03834,-1.519595,-9.595007,3.874169,2.973798,0.279879,0.0,0.997088,0.08924,0.418,0.0,1.0,0.243519,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.6000000000000001,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.75,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f1815a7c-d4e2-4402-b48b-688babff1e03,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.6000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628089509091370,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.910708,-4.151081,0.9841979999999999,0.373782,0.48007299999999997,0.183626,1.169254,0.01378,-2.004498,-8.872532000000001,2.382264,1.927698,0.18195999999999998,0.0,0.9926959999999999,0.059342,0.579,0.0,1.0,0.24400300000000003,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.8,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.9,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f236696c-f167-4d6f-817f-eb875040cfd5,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.8,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628092922246037,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.22871999999999998,-1.689132,1.1525,0.110304,0.282926,0.127694,0.672196,0.0062,-0.823408,-5.282285,3.797807,1.455358,0.408572,2.7000000000000002e-05,0.998274,0.0956,0.224,0.0,1.0,0.173998,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.5,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.99,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f2519243-237b-42fb-8b87-b9fa6aae7c7d,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.5,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.05,1628091068094306,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.37345100000000003,-2.372976,1.405176,0.18795599999999998,0.32163800000000003,0.09491000000000001,0.8274459999999999,0.009195,-1.201459,-6.832997,3.120559,1.825433,0.327721,1e-06,0.9978899999999999,0.095536,0.35,0.0,1.0,0.227728,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.2,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.9,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f25875d1-768d-4660-9966-5983dffc1843,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.2,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628092420987490,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-1.2806790000000001,-27.585194,1.937059,3.063854,0.722481,0.17649,6.172586,0.135397,-1.6942259999999998,-13.129689,2.602601,3.021359,0.27324899999999996,0.0,0.9961639999999999,0.089475,0.447,0.0,1.0,0.24743800000000002,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.7000000000000001,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f27beb8e-4265-484c-8fbb-8249536eccec,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.7000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628090284801042,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.19378599999999999,-1.4732040000000002,1.229166,0.149055,0.371815,0.19661900000000002,0.731749,0.007148999999999999,-0.54088,-3.7245220000000003,3.437531,1.137018,0.46319799999999994,0.001178,0.9991899999999999,0.09060599999999999,0.155,0.0,1.0,0.131106,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.4,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.75,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f2b1ccff-88b6-40eb-8a98-67ae475e429f,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),100,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.05,1628092883700301,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.642127,-2.390688,0.925484,0.21299099999999999,0.43359200000000003,0.206997,0.8089649999999999,0.008862,-1.5747010000000001,-5.986989,2.217196,1.447257,0.250631,5e-06,0.9999399999999999,0.078821,0.455,0.0,1.0,0.248223,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.4,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.9,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f2c3ef54-f793-4f93-be76-e6f0cf9c8c4f,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628092237925445,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.47505200000000003,-3.432772,0.9745959999999999,0.283868,0.36585100000000004,0.128736,0.925431,0.011293000000000001,-1.29257,-10.612644,2.7189959999999997,2.206566,0.321768,0.0,0.998791,0.095572,0.364,0.0,1.0,0.23173600000000003,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,1.0,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.5,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f2fea3b0-acc0-4f41-9b6d-fbb955c1ef2f,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,1.0,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628091897073731,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.788766,-9.162246000000001,1.616868,1.0059719999999999,0.511745,0.122841,1.5411549999999998,0.039753,-1.491435,-14.633161999999999,4.212791,3.170906,0.292691,0.0,0.9995850000000001,0.09135499999999999,0.407,0.0,1.0,0.24159299999999997,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.8,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.25,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f33c418a-6f41-49d0-8dae-44bdd204f91e,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.8,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628090943900033,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.12276600000000001,-1.496765,1.327418,0.200403,0.42650200000000005,0.20260799999999998,0.731377,0.0088,-0.30438699999999996,-3.900233,2.804822,1.155418,0.48958999999999997,0.000769,0.998898,0.087828,0.129,0.0,1.0,0.112472,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.2,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f3448ee3-9a52-4869-b3bb-aa57085762b9,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),100,0.2,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.005,1628091951228894,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.26057800000000003,-2.0998639999999997,1.200209,0.156799,0.346853,0.129743,0.715809,0.008185,-0.7825479999999999,-5.237646,3.932346,1.398758,0.41598100000000005,2.9999999999999997e-05,0.999675,0.093443,0.211,0.0,1.0,0.16664600000000002,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.6000000000000001,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.9,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f35dea6e-0dee-4665-85aa-d4e456fe4392,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.6000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.05,1628092632759444,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.39202,-2.278708,1.315948,0.20787199999999997,0.3326,0.11284200000000001,0.781701,0.008868000000000001,-1.202652,-5.5374550000000005,4.42915,1.778905,0.322942,1.4000000000000001e-05,0.994619,0.088234,0.339,0.0,1.0,0.22430300000000003,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.30000000000000004,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.75,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f369a3c2-387e-49a7-80b3-b4bf98289026,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.30000000000000004,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628090369287111,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.8647,-6.02567,1.889766,0.7078840000000001,0.53356,0.180926,1.516033,0.0366,-1.7153040000000002,-10.817642999999999,4.035133999999999,2.58411,0.24184499999999998,0.0,0.998974,0.080607,0.491,0.0,1.0,0.25016900000000003,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.0,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f39431e9-7e01-4c94-b774-5408cfea4077,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.0,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628091091773254,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.8828370000000001,-2.5931349999999997,1.400544,0.31512199999999996,0.472707,0.130435,1.042965,0.015058000000000002,-2.003806,-6.005843,5.355326,1.692016,0.175851,5e-06,0.9976459999999999,0.060434,0.593,0.0,1.0,0.241592,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.1,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f3b5a846-59db-4ecb-933f-5d4ecb4501ac,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.1,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628089644401562,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.359601,-2.487545,1.189782,0.34598,0.49966700000000003,0.199987,0.964852,0.013841999999999998,-0.737325,-4.860182,2.876705,1.4852610000000002,0.40332199999999996,7.4e-05,0.9997809999999999,0.09539299999999999,0.213,0.0,1.0,0.167799,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.4,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.75,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f3de4efe-e797-421a-8c89-02e5b36fd3ff,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.0005,1628090189087043,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-1.239833,-3.806686,1.364434,0.494145,0.5470149999999999,0.22332800000000003,0.9197290000000001,0.014091999999999999,-2.395962,-7.87812,2.082279,2.205762,0.149228,0.0,0.9994799999999999,0.05742100000000001,0.661,0.0,1.0,0.22430300000000003,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.4,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f4328375-a113-4884-8f89-a0b8d5f424b3,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628092887110740,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.20152,-1.601859,0.667121,0.08741900000000001,0.2441,0.068126,0.510365,0.004618,-0.802021,-5.174164,2.5623549999999997,1.441438,0.402829,3.5e-05,0.9980040000000001,0.09021699999999999,0.211,0.0,1.0,0.16664500000000002,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.4,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f4cb9644-0639-44f1-8d4e-ff78d7888c22,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628092910467052,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-2.050194,-15.103573999999998,1.3892790000000002,2.904452,0.79235,0.162658,2.372888,0.090159,-2.5590439999999997,-12.546723,3.843372,4.377339,0.17414300000000002,0.0,0.9999389999999999,0.068864,0.63,0.0,1.0,0.23333299999999998,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.30000000000000004,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f5004577-b924-4cc7-b337-45de393bc2a7,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.30000000000000004,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628091096829608,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.616726,-2.7871580000000002,1.174144,0.260353,0.406082,0.153894,0.795132,0.01123,-1.609384,-7.985219,2.304818,1.823072,0.254218,0.0,0.9996360000000001,0.081221,0.443,0.0,1.0,0.246998,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.5,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.9,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f51a4e79-36ee-4a9f-b960-234bc466809d,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.5,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628092390309372,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.513653,-2.1381229999999998,1.742691,0.259912,0.463976,0.196698,0.8972899999999999,0.01201,-1.172663,-5.6461559999999995,2.8772450000000003,1.3861620000000001,0.33328,1.1e-05,0.99439,0.087987,0.323,0.0,1.0,0.21889,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.9,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.5,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f53f6c2e-41df-4f33-84b5-1b8898b5b82e,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.9,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.0005,1628093149970118,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.448798,-1.9468729999999999,1.1864430000000001,0.22195399999999998,0.44307299999999994,0.222788,0.835617,0.009506,-1.067292,-5.272689,2.344348,1.277368,0.36282800000000004,2.7000000000000002e-05,0.9971,0.095539,0.271,0.0,1.0,0.197757,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.9,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,f5495906-f1d4-4038-b389-f64b5244ce43,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),50,0.9,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.0005,1628091456523130,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.703045,-11.413808,1.016065,0.9992780000000001,0.471905,0.10666800000000001,2.8251880000000003,0.049242,-1.351759,-10.574086,5.784886,3.154762,0.318664,0.0,0.9977239999999999,0.095988,0.371,0.0,1.0,0.233593,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.5,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f5782bce-6449-4244-8b53-403d0958971a,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.5,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628089794513078,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.8508760000000001,-9.696213,0.978916,1.198885,0.528889,0.133718,2.104113,0.048169,-1.5097129999999999,-11.710786,3.3008660000000005,3.2206200000000003,0.295734,0.0,0.992192,0.096373,0.423,0.0,1.0,0.244315,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,1.0,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,f583952d-3ba7-4c0b-b10e-3b962700add6,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,1.0,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628091252866860,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
