mean_simid,min_simid,max_simid,var_simid,mean_exprid,min_exprid,max_exprid,var_exprid,mean_repid,min_repid,max_repid,var_repid,mean_pubid,min_pubid,max_pubid,var_pubid,mean_gid,min_gid,max_gid,var_gid,mean_tnobs,min_tnobs,max_tnobs,var_tnobs,mean_nobs,min_nobs,max_nobs,var_nobs,mean_mean,min_mean,max_mean,var_mean,mean_var,min_var,max_var,var_var,mean_stddev,min_stddev,max_stddev,var_stddev,mean_sei,min_sei,max_sei,var_sei,mean_pvalue,min_pvalue,max_pvalue,var_pvalue,mean_effect,min_effect,max_effect,var_effect,mean_var_effect,min_var_effect,max_var_effect,var_var_effect,mean_se_effect,min_se_effect,max_se_effect,var_se_effect,mean_sig,min_sig,max_sig,var_sig,mean_side,min_side,max_side,var_side,mean_is_hacked,min_is_hacked,max_is_hacked,var_is_hacked,mean_is_candidate,min_is_candidate,max_is_candidate,var_is_candidate,simulation_parameters_save_meta,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_3_1,journal_parameters_review_strategy_name,simulation_parameters_progress,experiment_parameters_data_strategy_measurements_sigma_1_0,journal_parameters_review_strategy_alpha,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_probability_of_being_a_hacker,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,simulation_parameters_update_config,simulation_parameters_save_overall_summaries,experiment_parameters_n_obs,experiment_parameters_n_reps,experiment_parameters_n_conditions,simulation_parameters_master_seed,experiment_parameters_data_strategy_measurements_sigma_1_3,researcher_parameters_research_strategy_initial_selection_policies_0_0,experiment_parameters_data_strategy_measurements_means_0,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_sigma_0_0,journal_parameters_meta_analysis_metrics_1_alpha,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_test_strategy_name,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_research_strategy_name,simulation_parameters_log_level,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_data_strategy_measurements_sigma_3_3,experiment_parameters_data_strategy_measurements_sigma_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_test_strategy_var_equal,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_max_pubs,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_test_strategy_alternative,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_means_2,simulation_parameters_save_rejected,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,experiment_parameters_effect_strategy_name,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_2_1,experiment_parameters_data_strategy_measurements_sigma_1_2,simulation_parameters_n_sims,experiment_parameters_data_strategy_measurements_sigma_0_1,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,simulation_parameters_save_pubs_per_sim_summaries,simulation_parameters_output_prefix,experiment_parameters_data_strategy_name,experiment_parameters_n_dep_vars,experiment_parameters_data_strategy_measurements_means_3,experiment_parameters_data_strategy_measurements_sigma_3_0,experiment_parameters_test_strategy_alpha,simulation_parameters_save_all_pubs,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2
499.493286,0.0,999.0,83336.835938,21.742476999999997,0.0,65.0,177.701309,1.997855,0.0,4.0,2.021744,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.691535,-0.12427300000000001,1.463653,0.03876,0.921709,0.159729,2.4414830000000003,0.09075599999999999,0.947367,0.399661,1.562525,0.024203,0.211838,0.089367,0.349391,0.00121,0.020495,0.0,0.666034,0.001394,0.938991,0.137554,2.228285,0.06865299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183874,0.0,1.0,0.150072,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628089300269422,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.5,24,effect < 0,TwoSided,effect > 0,0.5,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,dc1ea57f-42ae-45e5-b58a-f77c0330206b,LinearModel,2,0.5,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.957328,0.0,28.0,51.95892,1.6645849999999998,0.0,4.0,2.993958,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.731615,0.053988,1.493473,0.034791,0.956091,0.177843,2.795439,0.09631,0.965042,0.42171400000000003,1.671957,0.024784999999999998,0.21579,0.094298,0.373861,0.001239,0.015924,0.0,0.320778,0.000292,0.897157,0.318126,2.246577,0.044005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987442,0.0,1.0,0.012385,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628091861708718,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,0.6000000000000001,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,dc435da7-ec5a-4f57-b67f-51a6840eab1a,LinearModel,2,0.6000000000000001,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,16.67728,0.0,56.0,103.28891800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,0.7626310000000001,-0.040283,1.561569,0.032036,0.980777,0.194653,2.473315,0.07961,0.9801610000000001,0.441194,1.572677,0.020059999999999998,0.19603199999999998,0.088239,0.314535,0.000802,0.020197,0.0,0.9991540000000001,0.003631,0.844666,-0.30912399999999995,2.313297,0.055121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555790000000001,0.0,1.0,0.042445,0.998267,-1.0,1.0,0.003331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628090705824266,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.9,24,,TwoSided,effect > 0,0.7000000000000001,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,dc50774d-9e7f-4df5-afd5-5638a4439449,LinearModel,2,0.7000000000000001,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,13.129598000000001,0.0,33.0,62.982452,1.84883,0.0,4.0,2.6623360000000003,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.92915,-0.19522,2.135379,0.068676,0.884592,0.057065,3.4512089999999995,0.17289200000000002,0.915025,0.238884,1.857743,0.047323000000000004,0.28935500000000003,0.075542,0.5874699999999999,0.004732,0.021433,0.0,0.465658,0.0006360000000000001,1.26766,0.33334899999999995,3.7322940000000004,0.09776599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956791,0.0,1.0,0.041343,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,10,5,2,1628090609493812,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,0.7000000000000001,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,dc92ce4c-0e41-4ccf-b751-ecdb3a2eef3c,LinearModel,2,0.7000000000000001,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.529177,0.0,25.0,48.174004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.800036,0.40376999999999996,1.176456,0.010006000000000001,1.0001659999999999,0.51922,1.728346,0.019969,0.9975930000000001,0.720569,1.314666,0.004985,0.099759,0.07205700000000001,0.131467,5e-05,2.8999999999999997e-05,0.0,0.004605,0.0,0.802922,0.405328,1.3893280000000001,0.021169999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628090897556296,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.95,24,,TwoSided,effect > 0,0.8,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,dd245c66-ce06-4844-9de5-40e090c6e37a,LinearModel,2,0.8,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,113.784729,0.0,386.0,4939.710449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.503789,-0.14455,1.004008,0.024765000000000002,0.9633940000000001,0.329081,1.9833049999999999,0.039314999999999996,0.9763350000000001,0.573656,1.408299,0.010165,0.138075,0.081127,0.199164,0.00020299999999999997,0.067372,0.0,0.9997290000000001,0.026552999999999997,0.625279,-0.38384,1.356532,0.065194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5688340000000001,0.0,1.0,0.245272,0.9790770000000001,-1.0,1.0,0.041398000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628092896617258,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.95,24,,TwoSided,effect > 0,0.4,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,dd3a653e-9a31-41eb-82f3-997265f67253,LinearModel,2,0.4,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.501281,0.0,24.0,47.931812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.900018,0.5088739999999999,1.3169030000000002,0.010089,0.9999969999999999,0.483922,1.6098649999999999,0.02005,0.997497,0.695645,1.268804,0.005,0.099749,0.069565,0.12688,5e-05,7.000000000000001e-06,0.0,0.010134,0.0,0.9029729999999999,0.36715,1.532371,0.022016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999674,0.0,1.0,0.000167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628091367932303,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.5,24,,TwoSided,effect > 0,0.9,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,dd9175c4-7945-410c-ae74-cf9d3e2827bc,LinearModel,2,0.9,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.502591,0.0,24.0,47.947948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.799767,0.33810500000000004,1.192338,0.010128,1.001091,0.496716,1.6997919999999997,0.019862,0.998064,0.704781,1.303761,0.004953,0.099807,0.070478,0.130376,5e-05,6.4e-05,0.0,0.10546199999999999,1e-06,0.803237,0.230003,1.398696,0.021721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999942,0.0,1.0,4.2e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628093002998199,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.75,24,,TwoSided,effect > 0,0.8,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,de007787-7df7-4541-979f-fbd33c902f6e,LinearModel,2,0.8,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,18.828173,0.0,56.0,131.360535,1.98758,0.0,4.0,2.0450909999999998,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.694181,-0.9763459999999999,2.2505889999999997,0.14860299999999999,0.800445,0.0036340000000000005,5.497693,0.354885,0.83668,0.06027999999999999,2.344716,0.100413,0.374177,0.026958,1.048589,0.020083,0.143151,6e-06,0.998891,0.028523000000000003,1.339491,-0.385085,6.634214,0.393771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427166,0.0,1.0,0.244705,0.99564,-1.0,1.0,0.008648000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628092629767157,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.5,24,effect < 0,TwoSided,effect > 0,0.30000000000000004,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,de03a269-683c-4d9b-a877-dcb9a9cf3072,LinearModel,2,0.30000000000000004,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,23.714653,0.0,80.0,213.00035099999997,1.99763,0.0,4.0,1.988531,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.846385,-0.614269,2.495127,0.147541,0.80555,0.006488,6.40942,0.352638,0.8401649999999999,0.08054700000000001,2.531683,0.099672,0.375734,0.036022000000000005,1.132203,0.019934,0.109402,1e-06,0.998674,0.016162,1.4659010000000001,-0.243488,8.536149,0.47315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018125,0.0,1.0,0.017797,0.999289,-1.0,1.0,0.0014990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628091690617901,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.5,24,effect < 0,TwoSided,effect > 0,0.5,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,de78835e-74f8-4ccc-9cdc-c1fcc114ae43,LinearModel,2,0.5,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,24.564047,0.0,76.0,227.860474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,1.094741,0.326845,1.8598669999999997,0.033354,0.948262,0.226309,2.374022,0.07256,0.963993,0.47571899999999995,1.540786,0.018985,0.192798,0.095144,0.308157,0.000759,0.002904,0.0,0.9428799999999999,0.000519,1.237239,0.020372,2.689824,0.061589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884085,0.0,1.0,0.10248499999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628093241163087,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.9,24,,TwoSided,effect > 0,1.0,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,de9b513f-197d-40fb-b6fa-041264bc20b8,LinearModel,2,1.0,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,15.648568,0.0,43.0,90.478218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.418926,0.034952,0.834699,0.009784000000000001,0.997604,0.506614,1.6856779999999998,0.020106,0.996287,0.711769,1.298337,0.005017,0.099629,0.071177,0.129834,5e-05,0.030085,0.0,0.998505,0.008232999999999999,0.440414,-0.22543000000000002,0.993757,0.019371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663751,0.0,1.0,0.22319499999999998,0.9969469999999999,-1.0,1.0,0.005991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628089724111824,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.5,24,,TwoSided,effect > 0,0.4,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,dea11066-ebb9-43ad-846a-8df9e1a0d82d,LinearModel,2,0.4,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,27.66477,0.0,90.0,288.004059,2.008903,0.0,4.0,2.072598,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.6330479999999999,-0.164681,1.4105020000000001,0.037973,0.907042,0.147007,2.4968790000000003,0.088375,0.9396909999999999,0.383414,1.580152,0.024021,0.210121,0.085734,0.353333,0.001201,0.025528,0.0,0.9442389999999999,0.002896,0.9231969999999999,0.022265,2.09584,0.061560000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569958,0.0,1.0,0.24511599999999997,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628090755170003,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,0.4,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,dec2adcc-da81-4638-8020-7c209f8015d5,LinearModel,2,0.4,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,20.591223,0.0,62.0,158.381851,1.9934169999999998,0.0,4.0,2.019297,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,1.155225,-0.331333,2.8705060000000002,0.154121,0.72337,0.003749,4.521355000000001,0.295115,0.7947890000000001,0.061228,2.126348,0.091688,0.35544000000000003,0.027382,0.950932,0.018338,0.045656999999999996,2e-06,0.7982,0.004518,1.9755189999999998,0.167184,7.803663,0.635767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277542,0.0,1.0,0.20052,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628091181439615,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.5,24,effect < 0,TwoSided,effect > 0,0.8,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,deda4a04-a2bf-4a10-93ca-8e04800fa760,LinearModel,2,0.8,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,20.648701000000003,0.0,65.0,160.198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,1.067476,0.272326,1.80845,0.037259,0.964967,0.153863,2.5549169999999997,0.07557,0.972403,0.392254,1.598411,0.019403,0.19448,0.07845099999999999,0.319682,0.000776,0.006332,0.0,0.9622370000000001,0.001173,1.17072,-0.14541500000000002,2.57307,0.081465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751418,0.0,1.0,0.18679400000000002,0.999632,-1.0,1.0,0.000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628090679003202,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.75,24,,TwoSided,effect > 0,1.0,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,def85d77-7384-402f-b32f-13032075aaaa,LinearModel,2,1.0,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,128.035522,0.0,456.0,6262.927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.00018999999999999998,-0.574874,0.664197,0.041792,0.9784860000000001,0.399098,2.0243860000000002,0.040069,0.984034,0.631742,1.422809,0.010165,0.139164,0.08934199999999999,0.201216,0.00020299999999999997,0.26509499999999997,1.4000000000000001e-05,0.999926,0.09851,-0.000824,-0.8590469999999999,0.9150159999999999,0.135115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517292,0.0,1.0,0.24971100000000002,-0.00125,-1.0,1.0,1.000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628090292042649,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.95,24,,TwoSided,effect > 0,0.0,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,defe6c12-cc26-4f36-9d28-3f09d1321e78,LinearModel,2,0.0,0.0,0.05,True,effect > 0,0.0,1.0
