"","value","col_code","sizeclass","size","is_hacked","es"
"234",0.465132764292195,13,"L","Small",TRUE,0.05
"235",0.446813922229122,13,"L","Small",TRUE,0.1
"236",0.420614076770828,13,"L","Small",TRUE,0.15
"237",0.385118501080545,13,"L","Small",TRUE,0.2
"238",0.348830981416856,13,"L","Small",TRUE,0.25
"239",0.306930994554703,13,"L","Small",TRUE,0.3
"240",0.259184160658339,13,"L","Small",TRUE,0.35
"241",0.211770621629987,13,"L","Small",TRUE,0.4
"242",0.179108561896788,13,"L","Small",TRUE,0.45
"243",0.151699094283071,13,"L","Small",TRUE,0.5
"244",0.128595454509448,13,"L","Small",TRUE,0.55
"245",0.108437780484935,13,"L","Small",TRUE,0.6
"246",0.105926538251857,13,"L","Small",TRUE,0.65
"247",0.095602083957875,13,"L","Small",TRUE,0.7
"248",0.0839316908336498,13,"L","Small",TRUE,0.75
"249",0.087728005357859,13,"L","Small",TRUE,0.8
"250",0.0734595153960217,13,"L","Small",TRUE,0.85
"251",0.0633162921772931,13,"L","Small",TRUE,0.9
"252",0.0622569323286789,13,"L","Small",TRUE,0.95
"253",0.0551944253002432,13,"L","Small",TRUE,1
